level,cycle,chamber,hz,D,label,est,lo,hi,p_dem,actual,dem_won,scored
race,2020,House,19,29,FL-4,-26.39,-34.84,-17.93,1e-4,-22.2,0,1
race,2020,House,19,29,FL-5,31.22,19.42,43.03,0.9999,30.26,1,1
race,2020,House,19,29,FL-6,-18.08,-28.47,-7.7,0.0021,-21.27,0,1
race,2020,House,19,29,FL-7,14.81,3.9,25.71,0.9872,12.28,1,1
race,2020,House,19,29,FL-8,-22.54,-32.85,-12.24,2e-4,-22.71,0,1
race,2020,House,19,29,FL-9,18.97,8.13,29.8,0.998,12.07,1,1
race,2020,House,19,29,GA-1,-16.77,-27.27,-6.27,0.0043,-16.7,0,1
race,2020,House,19,29,GA-10,-25.46,-36.2,-14.72,1e-4,-24.62,0,1
race,2020,House,19,29,GA-11,-24.68,-35.36,-14,1e-4,-20.85,0,1
race,2020,House,19,29,GA-12,-18.03,-29.02,-7.04,0.0035,-16.76,0,1
race,2020,House,19,29,GA-13,47.22,35.78,58.65,0.9999,54.8,1,1
race,2020,House,19,29,GA-14,-45.94,-56.05,-35.83,1e-4,-49.42,0,1
race,2020,House,19,29,GA-2,20.54,8.7,32.37,0.9979,18.23,1,1
race,2020,House,19,29,GA-3,-30.28,-41.09,-19.47,1e-4,-30.09,0,1
race,2020,House,19,29,GA-4,54.87,43.49,66.25,0.9999,60.15,1,1
race,2020,House,19,29,GA-5,73.25,63.04,83.47,0.9999,70.3,1,1
race,2020,House,19,29,GA-6,-0.68,-9.1,7.74,0.4471,9.18,1,1
race,2020,House,19,29,GA-7,-2.25,-11.8,7.29,0.349,2.78,1,1
race,2020,House,19,29,GA-8,-27.17,-37.92,-16.42,1e-4,-29.04,0,1
race,2020,House,19,29,GA-9,-50.8,-61.08,-40.53,1e-4,-57.16,0,1
race,2020,House,19,29,HI-1,40.27,29.36,51.17,0.9999,44.04,1,1
race,2020,House,19,29,HI-2,38.3,27.44,49.17,0.9999,34.24,1,1
race,2020,House,19,29,IA-1,1.95,-6.66,10.56,0.6453,-2.6,0,1
race,2020,House,19,29,IA-2,0.11,-8.69,8.9,0.5079,-0,0,1
race,2020,House,19,29,IA-3,1.84,-6.48,10.17,0.6423,1.44,1,1
race,2020,House,19,29,IA-4,-24.55,-34.24,-14.86,1e-4,-24.23,0,1
race,2020,House,19,29,ID-1,-36.64,-46.91,-26.37,1e-4,-40.57,0,1
race,2020,House,19,29,ID-2,-27.37,-37.95,-16.8,1e-4,-33.75,0,1
race,2020,House,19,29,IL-1,55.59,44.58,66.61,0.9999,47.67,1,1
race,2020,House,19,29,IL-10,32.42,21.86,42.98,0.9999,27.76,1,1
race,2020,House,19,29,IL-11,29.61,18.73,40.5,0.9999,26.6,1,1
race,2020,House,19,29,IL-12,-16.46,-27.33,-5.58,0.0064,-20.86,0,1
race,2020,House,19,29,IL-13,-3.19,-11.63,5.24,0.2667,-8.93,0,1
race,2020,House,19,29,IL-14,4.08,-6.7,14.87,0.7334,1.34,1,1
race,2020,House,19,29,IL-15,-39.69,-50.37,-29.01,1e-4,-46.89,0,1
race,2020,House,19,29,IL-16,-19.47,-30.54,-8.41,0.0019,-29.43,0,1
race,2020,House,19,29,IL-17,9.17,-1.7,20.05,0.9173,4.05,1,1
race,2020,House,19,29,IL-18,-28.48,-39.09,-17.87,1e-4,-40.82,0,1
race,2020,House,19,29,IL-2,60.32,49.35,71.28,0.9999,57.63,1,1
race,2020,House,19,29,IL-3,16.43,6.69,26.17,0.9972,12.76,1,1
race,2020,House,19,29,IL-4,70.71,60.18,81.25,0.9999,68.11,1,1
race,2020,House,19,29,IL-5,49.81,39.28,60.34,0.9999,45.32,1,1
race,2020,House,19,29,IL-6,11.51,0.3,22.71,0.9544,7.52,1,1
race,2020,House,19,29,IL-7,79.19,70.32,88.05,0.9999,71.53,1,1
race,2020,House,19,29,IL-9,48.43,37.81,59.06,0.9999,41.96,1,1
race,2020,House,19,29,IN-1,18.6,8.03,29.17,0.9981,16.68,1,1
race,2020,House,19,29,IN-2,-21.79,-32.61,-10.97,5e-4,-22.99,0,1
race,2020,House,19,29,IN-3,-33.69,-44.63,-22.76,1e-4,-35.68,0,1
race,2020,House,19,29,IN-4,-31.33,-42.03,-20.64,1e-4,-33.25,0,1
race,2020,House,19,29,IN-5,-6.41,-14.87,2.04,0.1061,-4.25,0,1
race,2020,House,19,29,IN-6,-35,-45.7,-24.29,1e-4,-42.42,0,1
race,2020,House,19,29,IN-7,28.81,17.09,40.53,0.9999,24.87,1,1
race,2020,House,19,29,IN-8,-31.13,-41.89,-20.36,1e-4,-38.33,0,1
race,2020,House,19,29,IN-9,-24.02,-34.74,-13.29,1e-4,-28.87,0,1
race,2020,House,19,29,KS-1,-40.24,-50.83,-29.64,1e-4,-42.32,0,1
race,2020,House,19,29,KS-2,-14.78,-23.38,-6.17,0.0024,-15.15,0,1
race,2020,House,19,29,KS-3,7.16,-3.8,18.11,0.8587,10.35,1,1
race,2020,House,19,29,KS-4,-26.46,-37.04,-15.88,1e-4,-27.3,0,1
race,2020,House,19,29,KY-1,-42.06,-52.46,-31.66,1e-4,-49.99,0,1
race,2020,House,19,29,KY-2,-35.79,-46.47,-25.12,1e-4,-45.98,0,1
race,2020,House,19,29,KY-3,23.65,12.99,34.32,0.9999,25.33,1,1
race,2020,House,19,29,KY-4,-33.5,-44.32,-22.67,1e-4,-34.17,0,1
race,2020,House,19,29,KY-5,-54.46,-64.68,-44.24,1e-4,-68.42,0,1
race,2020,House,19,29,KY-6,-11.1,-20.48,-1.73,0.0257,-16.65,0,1
race,2020,House,19,29,MA-2,26.78,15.89,37.67,0.9999,30.79,1,1
race,2020,House,19,29,MA-4,28.63,17.75,39.51,0.9999,22.02,1,1
race,2020,House,19,29,MA-5,46.3,35.68,56.91,0.9999,48.78,1,1
race,2020,House,19,29,MA-6,25.17,14.06,36.28,0.9999,31.04,1,1
race,2020,House,19,29,MA-9,19.97,9.03,30.91,0.9987,25.57,1,1
race,2020,House,19,29,MD-1,-28.2,-39.13,-17.26,1e-4,-27.11,0,1
race,2020,House,19,29,MD-2,31.89,21.41,42.37,0.9999,35.77,1,1
race,2020,House,19,29,MD-3,37.03,26.27,47.79,0.9999,39.8,1,1
race,2020,House,19,29,MD-4,58.76,48.88,68.64,0.9999,59.48,1,1
race,2020,House,19,29,MD-5,38.8,28.24,49.36,0.9999,37.89,1,1
race,2020,House,19,29,MD-6,20.38,9.18,31.58,0.9986,20.03,1,1
race,2020,House,19,29,MD-7,57.98,46.56,69.41,0.9999,43.73,1,1
race,2020,House,19,29,MD-8,38.68,27.89,49.47,0.9999,36.72,1,1
race,2020,House,19,29,ME-1,26.08,17.48,34.69,0.9999,24.31,1,1
race,2020,House,19,29,ME-2,1.33,-7.41,10.08,0.599,6.09,1,1
race,2020,House,19,29,MI-1,-21.05,-31.97,-10.13,8e-4,-25.19,0,1
race,2020,House,19,29,MI-10,-28.46,-39.4,-17.51,1e-4,-32.56,0,1
race,2020,House,19,29,MI-11,3.7,-7.23,14.63,0.7114,2.43,1,1
race,2020,House,19,29,MI-12,33.93,23.34,44.52,0.9999,36.83,1,1
race,2020,House,19,29,MI-13,62.93,52.21,73.64,0.9999,61.44,1,1
race,2020,House,19,29,MI-14,62.86,52.04,73.67,0.9999,62.48,1,1
race,2020,House,19,29,MI-2,-20.02,-29.33,-10.7,2e-4,-21.53,0,1
race,2020,House,19,29,MI-3,-5.64,-13.86,2.59,0.1298,-5.92,0,1
race,2020,House,19,29,MI-4,-25.57,-36.29,-14.85,1e-4,-33.52,0,1
race,2020,House,19,29,MI-5,15.72,4.55,26.9,0.9897,13.19,1,1
race,2020,House,19,29,MI-6,-5.85,-14.5,2.79,0.1327,-16.34,0,1
race,2020,House,19,29,MI-7,-17.16,-28.36,-5.96,0.0059,-17.5,0,1
race,2020,House,19,29,MI-8,1.07,-9.64,11.77,0.5652,3.66,1,1
race,2020,House,19,29,MI-9,16.48,5.65,27.31,0.9939,20.08,1,1
race,2020,House,19,29,MN-1,-7.87,-16.56,0.82,0.0682,-3.27,0,1
race,2020,House,19,29,MN-2,5.61,-3.99,15.22,0.8317,2.4,1,1
race,2020,House,19,29,MN-3,14.68,3.73,25.64,0.9863,11.29,1,1
race,2020,House,19,29,MN-4,36.74,26.05,47.42,0.9999,37.12,1,1
race,2020,House,19,29,MN-5,57.35,47.3,67.4,0.9999,42.65,1,1
race,2020,House,19,29,MN-6,-26.13,-36.6,-15.66,1e-4,-31.58,0,1
race,2020,House,19,29,MN-7,-15.97,-25.62,-6.31,0.0033,-14.52,0,1
race,2020,House,19,29,MN-8,-14.78,-25.51,-4.04,0.0118,-20.36,0,1
race,2020,House,19,29,MO-1,59.48,48.49,70.46,0.9999,61.21,1,1
race,2020,House,19,29,MO-2,-6.79,-15.25,1.67,0.0934,-6.54,0,1
race,2020,House,19,29,MO-3,-35.38,-45.89,-24.87,1e-4,-41.8,0,1
race,2020,House,19,29,MO-4,-33.27,-43.97,-22.56,1e-4,-39,0,1
race,2020,House,19,29,MO-5,21.08,10.11,32.05,0.9992,20.76,1,1
race,2020,House,19,29,MO-6,-31.6,-42.46,-20.75,1e-4,-37.02,0,1
race,2020,House,19,29,MO-7,-40.08,-50.61,-29.54,1e-4,-44.32,0,1
race,2020,House,19,29,MO-8,-47.41,-57.79,-37.03,1e-4,-56.49,0,1
race,2020,House,19,29,MS-1,-31.74,-42.47,-21.01,1e-4,-37.49,0,1
race,2020,House,19,29,MS-2,34.24,22.57,45.91,0.9999,32.03,1,1
race,2020,House,19,29,MS-3,-24.15,-35.02,-13.28,1e-4,-29.34,0,1
race,2020,House,19,29,MT-1,-12.92,-21.59,-4.24,0.0071,-12.77,0,1
race,2020,House,19,29,NC-1,17.81,6.72,28.9,0.9959,8.35,1,1
race,2020,House,19,29,NC-10,-34.21,-44.78,-23.64,1e-4,-37.82,0,1
race,2020,House,19,29,NC-11,-10.93,-19.57,-2.28,0.0188,-12.56,0,1
race,2020,House,19,29,NC-13,-33.25,-43.52,-22.99,1e-4,-36.36,0,1
race,2020,House,19,29,NC-2,26.55,16.02,37.08,0.9999,28.76,1,1
race,2020,House,19,29,NC-3,-22.64,-33.3,-11.99,2e-4,-26.77,0,1
race,2020,House,19,29,NC-4,37.88,27.4,48.35,0.9999,34.66,1,1
race,2020,House,19,29,NC-5,-32.8,-43.28,-22.31,1e-4,-36.54,0,1
race,2020,House,19,29,NC-6,23.97,13.17,34.77,0.9999,24.55,1,1
race,2020,House,19,29,NC-7,-20.64,-31.67,-9.6,0.001,-20.69,0,1
race,2020,House,19,29,NC-8,-5.64,-14.04,2.77,0.135,-6.57,0,1
race,2020,House,19,29,NC-9,-11.43,-21.9,-0.95,0.0364,-11.18,0,1
race,2020,House,19,29,ND-1,-33.2,-43.52,-22.88,1e-4,-42.91,0,1
race,2020,House,19,29,NE-1,-22.63,-33.28,-11.98,2e-4,-22.48,0,1
race,2020,House,19,29,NE-2,-0.73,-8.93,7.47,0.4417,-4.7,0,1
race,2020,House,19,29,NE-3,-49.3,-59.47,-39.14,1e-4,-63.25,0,1
race,2020,House,19,29,NH-1,5.19,-3.29,13.66,0.8431,5.23,1,1
race,2020,House,19,29,NH-2,8.5,-0.18,17.18,0.9463,10.45,1,1
race,2020,House,19,29,NJ-1,30.28,19.38,41.18,0.9999,24.96,1,1
race,2020,House,19,29,NJ-10,73.87,63.7,84.05,0.9999,71.4,1,1
race,2020,House,19,29,NJ-11,8.78,-2.49,20.04,0.9,6.61,1,1
race,2020,House,19,29,NJ-12,37.74,27.14,48.33,0.9999,33.66,1,1
race,2020,House,19,29,NJ-2,-0.51,-8.79,7.77,0.4595,-5.87,0,1
race,2020,House,19,29,NJ-3,0.8,-8.72,10.33,0.5552,7.86,1,1
race,2020,House,19,29,NJ-4,-18.89,-29.37,-8.41,0.0015,-22.01,0,1
race,2020,House,19,29,NJ-5,8.45,-2.66,19.56,0.8946,7.61,1,1
race,2020,House,19,29,NJ-7,4.21,-6.6,15.02,0.7391,1.22,1,1
race,2020,House,19,29,NJ-8,57.2,46.16,68.25,0.9999,50.15,1,1
race,2020,House,19,29,NJ-9,38.06,27.28,48.84,0.9999,34.75,1,1
race,2020,House,19,29,NM-1,24.35,13.71,34.98,0.9999,16.38,1,1
race,2020,House,19,29,NM-2,-4.18,-13.88,5.52,0.2391,-7.45,0,1
race,2020,House,19,29,NM-3,20.57,10.4,30.74,0.9996,17.36,1,1
race,2020,House,19,29,NV-1,34.27,22.71,45.84,0.9999,29.84,1,1
race,2020,House,19,29,NV-2,-17.12,-27.68,-6.56,0.0038,-16.22,0,1
race,2020,House,19,29,NV-3,5.19,-5.78,16.16,0.7816,3.16,1,1
race,2020,House,19,29,NV-4,10.74,0.19,21.28,0.953,5.04,1,1
race,2020,House,19,29,NY-1,-8.05,-16.52,0.41,0.0587,-11.83,0,1
race,2020,House,19,29,NY-10,61.24,51.2,71.28,0.9999,51.03,1,1
race,2020,House,19,29,NY-11,-1.77,-12.7,9.16,0.3949,-6.29,0,1
race,2020,House,19,29,NY-12,70.28,60.77,79.8,0.9999,66.65,1,1
race,2020,House,19,29,NY-13,88.68,79.19,98.17,0.9999,84.24,1,1
race,2020,House,19,29,NY-14,60.16,50.34,69.98,0.9999,44.63,1,1
race,2020,House,19,29,NY-17,24.91,13.84,35.97,0.9999,25.44,1,1
race,2020,House,19,29,NY-18,7.72,-3.08,18.53,0.8801,12.66,1,1
race,2020,House,19,29,NY-19,3.73,-7.32,14.78,0.7106,11.82,1,1
race,2020,House,19,29,NY-2,-3.72,-14.44,6.99,0.2838,-7.01,0,1
race,2020,House,19,29,NY-20,23.03,12.21,33.85,0.9998,22.35,1,1
race,2020,House,19,29,NY-21,-17.98,-28.85,-7.11,0.0032,-17.67,0,1
race,2020,House,19,29,NY-22,-6.42,-17.44,4.59,0.1688,-0.03,0,1
race,2020,House,19,29,NY-23,-12.77,-21.57,-3.98,0.0084,-16.79,0,1
race,2020,House,19,29,NY-24,3.14,-5.21,11.5,0.7319,-10.58,0,1
race,2020,House,19,29,NY-25,22.14,11.61,32.67,0.9997,20.49,1,1
race,2020,House,19,29,NY-26,29.4,18.75,40.05,0.9999,41.78,1,1
race,2020,House,19,29,NY-27,-19.5,-33.12,-5.88,0.0092,-20.99,0,1
race,2020,House,19,29,NY-3,12.1,2.46,21.74,0.9806,12.56,1,1
race,2020,House,19,29,NY-4,18.1,7.03,29.18,0.9964,13.25,1,1
race,2020,House,19,29,NY-6,38.65,28.11,49.19,0.9999,35.96,1,1
race,2020,House,19,29,NY-7,78.34,69.65,87.04,0.9999,70.91,1,1
race,2020,House,19,29,NY-8,72.78,63.85,81.71,0.9999,69.66,1,1
race,2020,House,19,29,NY-9,70.51,61.3,79.72,0.9999,67.94,1,1
race,2020,House,19,29,OH-1,-3.56,-11.78,4.66,0.238,-7.41,0,1
race,2020,House,19,29,OH-10,-9.05,-19.66,1.56,0.0804,-16.71,0,1
race,2020,House,19,29,OH-11,64.6,53.94,75.26,0.9999,60.11,1,1
race,2020,House,19,29,OH-12,-10.4,-21.21,0.41,0.0568,-13.88,0,1
race,2020,House,19,29,OH-13,17.38,6.29,28.47,0.995,7.75,1,1
race,2020,House,19,29,OH-14,-15.41,-26.46,-4.36,0.0109,-20.2,0,1
race,2020,House,19,29,OH-15,-19.2,-30.23,-8.17,0.0021,-26.85,0,1
race,2020,House,19,29,OH-16,-18.23,-28.75,-7.71,0.0022,-26.38,0,1
race,2020,House,19,29,OH-2,-18.66,-29.7,-7.63,0.0027,-22.18,0,1
race,2020,House,19,29,OH-3,42.31,30.82,53.81,0.9999,41.7,1,1
race,2020,House,19,29,OH-4,-31.33,-42.07,-20.58,1e-4,-39.67,0,1
race,2020,House,19,29,OH-5,-26.63,-37.44,-15.82,1e-4,-36,0,1
race,2020,House,19,29,OH-6,-37.43,-48.1,-26.77,1e-4,-48.83,0,1
race,2020,House,19,29,OH-7,-27.95,-38.82,-17.09,1e-4,-39.64,0,1
race,2020,House,19,29,OH-8,-33.05,-43.86,-22.25,1e-4,-37.95,0,1
race,2020,House,19,29,OH-9,31.29,20.61,41.98,0.9999,26.16,1,1
race,2020,House,19,29,OK-1,-27.46,-38.08,-16.85,1e-4,-32.18,0,1
race,2020,House,19,29,OK-2,-43.75,-54.3,-33.2,1e-4,-54.66,0,1
race,2020,House,19,29,OK-3,-47.25,-57.63,-36.87,1e-4,-56.98,0,1
race,2020,House,19,29,OK-4,-35.55,-45.78,-25.32,1e-4,-40.4,0,1
race,2020,House,19,29,OK-5,-7.49,-15.7,0.71,0.0666,-4.12,0,1
race,2020,House,19,29,OR-1,30.98,20.09,41.88,0.9999,29.44,1,1
race,2020,House,19,29,OR-2,-20.73,-31.69,-9.77,9e-4,-23.71,0,1
race,2020,House,19,29,OR-3,54.49,44.37,64.6,0.9999,51.31,1,1
race,2020,House,19,29,OR-4,8.46,-2.56,19.48,0.8967,5.44,1,1
race,2020,House,19,29,OR-5,13.12,1.89,24.35,0.9727,6.94,1,1
race,2020,House,19,29,PA-1,-0.79,-9.23,7.66,0.439,-13.12,0,1
race,2020,House,19,29,PA-10,-4.58,-12.85,3.7,0.1814,-6.62,0,1
race,2020,House,19,29,PA-11,-25.28,-35.81,-14.74,1e-4,-26.25,0,1
race,2020,House,19,29,PA-12,-33,-43.62,-22.38,1e-4,-41.69,0,1
race,2020,House,19,29,PA-13,-40.25,-50.85,-29.64,1e-4,-46.97,0,1
race,2020,House,19,29,PA-14,-25.97,-36.72,-15.22,1e-4,-29.39,0,1
race,2020,House,19,29,PA-15,-38.56,-49.28,-27.84,1e-4,-46.92,0,1
race,2020,House,19,29,PA-16,-17.02,-26.69,-7.35,0.0019,-18.68,0,1
race,2020,House,19,29,PA-17,2.05,-6.46,10.56,0.6539,2.29,1,1
race,2020,House,19,29,PA-18,33.69,22.89,44.49,0.9999,38.5,1,1
race,2020,House,19,29,PA-2,51.06,39.96,62.15,0.9999,45.07,1,1
race,2020,House,19,29,PA-3,84.76,75.24,94.29,0.9999,82.06,1,1
race,2020,House,19,29,PA-4,23.96,13.06,34.86,0.9999,19.05,1,1
race,2020,House,19,29,PA-5,32.05,21.33,42.77,0.9999,29.39,1,1
race,2020,House,19,29,PA-6,16.29,5.35,27.22,0.9929,12.11,1,1
race,2020,House,19,29,PA-7,7.57,-1.97,17.11,0.9041,3.73,1,1
race,2020,House,19,29,PA-8,1.04,-8.64,10.71,0.5699,3.55,1,1
race,2020,House,19,29,PA-9,-29.22,-39.9,-18.54,1e-4,-37.96,0,1
race,2020,House,19,29,RI-1,31.03,20.56,41.49,0.9999,63.45,1,1
race,2020,House,19,29,RI-2,18.08,6.95,29.21,0.9962,16.74,1,1
race,2020,House,19,29,SC-1,-6.19,-15.73,3.34,0.1427,-1.27,0,1
race,2020,House,19,29,SC-2,-16.78,-27.47,-6.08,0.0049,-13.3,0,1
race,2020,House,19,29,SC-3,-35.07,-45.56,-24.59,1e-4,-42.56,0,1
race,2020,House,19,29,SC-4,-25.69,-36.09,-15.29,1e-4,-25.09,0,1
race,2020,House,19,29,SC-5,-19.39,-30.39,-8.38,0.0019,-20.23,0,1
race,2020,House,19,29,SC-6,41.02,29.16,52.89,0.9999,37.74,1,1
race,2020,House,19,29,SC-7,-19.85,-30.75,-8.95,0.0014,-23.67,0,1
race,2020,House,19,29,TN-1,-48.58,-59,-38.15,1e-4,-53.76,0,1
race,2020,House,19,29,TN-2,-33.25,-43.99,-22.5,1e-4,-37.07,0,1
race,2020,House,19,29,TN-3,-32.27,-42.7,-21.84,1e-4,-37.63,0,1
race,2020,House,19,29,TN-4,-34.48,-45.07,-23.89,1e-4,-33.33,0,1
race,2020,House,19,29,TN-6,-42.27,-52.79,-31.75,1e-4,-50.88,0,1
race,2020,House,19,29,TN-7,-35.73,-46.28,-25.19,1e-4,-43.79,0,1
race,2020,House,19,29,TN-8,-34.07,-45.06,-23.09,1e-4,-39.78,0,1
race,2020,House,19,29,TN-9,59.27,48.44,70.11,0.9999,58.76,1,1
race,2020,House,19,29,TX-1,-41.03,-51.37,-30.7,1e-4,-45.16,0,1
race,2020,House,19,29,TX-10,-7.33,-15.95,1.29,0.081,-7.29,0,1
race,2020,House,19,29,TX-11,-51.44,-62.36,-40.51,1e-4,-62.66,0,1
race,2020,House,19,29,TX-12,-30.61,-41.02,-20.2,1e-4,-31.71,0,1
race,2020,House,19,29,TX-13,-55.52,-65.53,-45.5,1e-4,-62.27,0,1
race,2020,House,19,29,TX-14,-20.18,-30.64,-9.71,8e-4,-23.28,0,1
race,2020,House,19,29,TX-15,22.47,10.64,34.29,0.9991,2.93,1,1
race,2020,House,19,29,TX-16,42.84,31.25,54.42,0.9999,29.44,1,1
race,2020,House,19,29,TX-17,-16.19,-25.53,-6.86,0.0022,-15.43,0,1
race,2020,House,19,29,TX-18,58.56,47.56,69.56,0.9999,51.43,1,1
race,2020,House,19,29,TX-19,-44.76,-56.04,-33.48,1e-4,-53.18,0,1
race,2020,House,19,29,TX-2,-10.29,-21.27,0.7,0.0617,-13.03,0,1
race,2020,House,19,29,TX-20,32.38,20.55,44.22,0.9999,32.28,1,1
race,2020,House,19,29,TX-21,-6.82,-15.2,1.56,0.0903,-6.79,0,1
race,2020,House,19,29,TX-22,-5.05,-13.4,3.3,0.1598,-7.2,0,1
race,2020,House,19,29,TX-23,5.37,-4.36,15.11,0.818,-4.08,0,1
race,2020,House,19,29,TX-24,-3.16,-11.74,5.42,0.2722,-1.38,0,1
race,2020,House,19,29,TX-25,-11.9,-20.33,-3.47,0.0101,-14.1,0,1
race,2020,House,19,29,TX-26,-27.04,-37.6,-16.47,1e-4,-23.87,0,1
race,2020,House,19,29,TX-27,-24.86,-36.69,-13.03,3e-4,-28.7,0,1
race,2020,House,19,29,TX-28,28.37,16.42,40.32,0.9999,19.86,1,1
race,2020,House,19,29,TX-29,46.77,35.05,58.5,0.9999,44.42,1,1
race,2020,House,19,29,TX-3,-11.68,-20.1,-3.26,0.0113,-12.45,0,1
race,2020,House,19,29,TX-30,62.09,51.22,72.95,0.9999,61.61,1,1
race,2020,House,19,29,TX-31,-12.28,-22.94,-1.62,0.029,-9.36,0,1
race,2020,House,19,29,TX-32,6.31,-4.33,16.94,0.8354,6.15,1,1
race,2020,House,19,29,TX-33,52.31,41.06,63.57,0.9999,45.31,1,1
race,2020,House,19,29,TX-34,27.77,16.02,39.52,0.9999,13.97,1,1
race,2020,House,19,29,TX-35,39.56,27.97,51.15,0.9999,37.17,1,1
race,2020,House,19,29,TX-36,-41.86,-52.09,-31.64,1e-4,-50.42,0,1
race,2020,House,19,29,TX-4,-46.13,-56.38,-35.88,1e-4,-53.76,0,1
race,2020,House,19,29,TX-5,-27.47,-37.79,-17.14,1e-4,-26.62,0,1
race,2020,House,19,29,TX-6,-10.12,-19.46,-0.77,0.0375,-9.11,0,1
race,2020,House,19,29,TX-7,4.31,-6.55,15.18,0.7432,3.39,1,1
race,2020,House,19,29,TX-8,-44.64,-54.79,-34.48,1e-4,-48.01,0,1
race,2020,House,19,29,TX-9,62.93,51.84,74.01,0.9999,55.44,1,1
race,2020,House,19,29,UT-1,-35.37,-44.59,-26.15,1e-4,-39.1,0,1
race,2020,House,19,29,UT-2,-20.05,-29.36,-10.73,2e-4,-23.39,0,1
race,2020,House,19,29,UT-3,-36.79,-46.2,-27.38,1e-4,-43.94,0,1
race,2020,House,19,29,UT-4,-4.69,-12.95,3.58,0.1756,-1.06,0,1
race,2020,House,19,29,VA-1,-15.47,-26.37,-4.58,0.0097,-16.47,0,1
race,2020,House,19,29,VA-10,15.27,4.13,26.42,0.9879,13.15,1,1
race,2020,House,19,29,VA-11,42.71,32.18,53.23,0.9999,43.19,1,1
race,2020,House,19,29,VA-2,0.8,-8.62,10.22,0.5556,5.9,1,1
race,2020,House,19,29,VA-3,36.59,25.01,48.17,0.9999,37,1,1
race,2020,House,19,29,VA-4,26.22,15.53,36.91,0.9999,23.42,1,1
race,2020,House,19,29,VA-5,-6.38,-15.07,2.31,0.1136,-5.15,0,1
race,2020,House,19,29,VA-6,-24.65,-35.44,-13.85,1e-4,-29.34,0,1
race,2020,House,19,29,VA-7,-1.46,-12.29,9.36,0.4121,1.82,1,1
race,2020,House,19,29,VA-8,55.04,44.7,65.39,0.9999,51.94,1,1
race,2020,House,19,29,VT-1,37.95,28.51,47.38,0.9999,42.73,1,1
race,2020,House,19,29,WA-1,23.16,12.2,34.13,0.9997,17.25,1,1
race,2020,House,19,29,WA-2,29.9,19.08,40.73,0.9999,26.48,1,1
race,2020,House,19,29,WA-3,-6.35,-14.7,2.01,0.1058,-13.01,0,1
race,2020,House,19,29,WA-4,-24.12,-35.57,-12.67,3e-4,-32.63,0,1
race,2020,House,19,29,WA-5,-17.02,-27.32,-6.72,0.0033,-22.82,0,1
race,2020,House,19,29,WA-6,22.11,11.3,32.91,0.9996,18.9,1,1
race,2020,House,19,29,WA-7,71.94,62.65,81.22,0.9999,66.37,1,1
race,2020,House,19,29,WA-8,8.25,-2.57,19.07,0.8952,3.57,1,1
race,2020,House,19,29,WA-9,51.94,41.4,62.49,0.9999,48.52,1,1
race,2020,House,19,29,WI-1,-12.38,-21.67,-3.09,0.0142,-18.71,0,1
race,2020,House,19,29,WI-2,41.94,31.29,52.59,0.9999,39.45,1,1
race,2020,House,19,29,WI-3,4.22,-6.61,15.04,0.7391,2.66,1,1
race,2020,House,19,29,WI-4,54.55,43.72,65.38,0.9999,53.36,1,1
race,2020,House,19,29,WI-5,-20.26,-30.84,-9.69,8e-4,-20.29,0,1
race,2020,House,19,29,WI-6,-18.21,-29.27,-7.15,0.0034,-18.51,0,1
race,2020,House,19,29,WI-7,-19.37,-33.12,-5.61,0.0103,-21.53,0,1
race,2020,House,19,29,WI-8,-20.69,-31.44,-9.95,8e-4,-28.4,0,1
race,2020,House,19,29,WV-1,-36.63,-47.23,-26.04,1e-4,-37.95,0,1
race,2020,House,19,29,WV-2,-30.09,-40.85,-19.33,1e-4,-26.15,0,1
race,2020,House,19,29,WV-3,-38.85,-49.22,-28.49,1e-4,-42.67,0,1
race,2020,House,19,29,WY-1,-42.86,-53.41,-32.32,1e-4,-47.23,0,1
race,2020,House,20,22,AK-1,-8.79,-17.81,0.22,0.0542,-9.17,0,1
race,2020,House,20,22,AL-1,-26.6,-38.06,-15.13,1e-4,-28.86,0,1
race,2020,House,20,22,AL-2,-28.31,-39.82,-16.8,1e-4,-30.57,0,1
race,2020,House,20,22,AL-3,-29.93,-41.33,-18.52,1e-4,-35.03,0,1
race,2020,House,20,22,AL-4,-54.71,-65.48,-43.95,1e-4,-64.61,0,1
race,2020,House,20,22,AR-2,-6.29,-15.43,2.86,0.129,-10.73,0,1
race,2020,House,20,22,AR-3,-30.31,-41.45,-19.17,1e-4,-33.81,0,1
race,2020,House,20,22,AR-4,-29.91,-41.28,-18.54,1e-4,-43.34,0,1
race,2020,House,20,22,AZ-1,6.32,-5.31,17.94,0.8143,3.22,1,1
race,2020,House,20,22,AZ-2,12.32,1.06,23.57,0.964,10.23,1,1
race,2020,House,20,22,AZ-3,35.35,22.94,47.76,0.9999,29.15,1,1
race,2020,House,20,22,AZ-4,-36.33,-47.67,-24.98,1e-4,-39.53,0,1
race,2020,House,20,22,AZ-5,-21.77,-32.89,-10.66,6e-4,-17.78,0,1
race,2020,House,20,22,AZ-6,-6.4,-15.62,2.82,0.1267,-4.35,0,1
race,2020,House,20,22,AZ-7,53.73,41.82,65.65,0.9999,53.43,1,1
race,2020,House,20,22,AZ-8,-20.69,-32.3,-9.09,0.0017,-19.13,0,1
race,2020,House,20,22,AZ-9,22.62,11.19,34.05,0.9994,23.25,1,1
